"id"	"transcript_id"	"speaker"	"utterance"	"sex"	"comment"	"participants"	"age_targetchild"	"age_years_targetchild"	"location"	"date"	"words"	"collection"	"corpus"
2	"1969-08-05"	"CHI"	"Adrian ."	"male"	"*CHI: Adrian . %pho: edi %mod: eidrin %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
3	"1969-08-05"	"CHI"	"aeroplane ."	"male"	"*CHI: aeroplane . %pho: ben %mod: rplein %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
4	"1969-08-05"	"CHI"	"angry ."	"male"	"*CHI: angry . %pho: i %mod: ri %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
5	"1969-08-05"	"CHI"	"ant ."	"male"	"*CHI: ant . %pho: t %mod: nt %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
6	"1969-08-05"	"CHI"	"apple ."	"male"	"*CHI: apple . %pho: bu %mod: pl %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
7	"1969-08-05"	"CHI"	"away ."	"male"	"*CHI: away . %pho: we %mod: wei %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
8	"1969-08-05"	"CHI"	"away ."	"male"	"*CHI: away . %pho: wei %mod: wei %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
9	"1969-08-05"	"CHI"	"baby ."	"male"	"*CHI: baby . %pho: bebi %mod: beibi %xstage: 1 %com: Smith's over/under dot indicating voiceless articulation has been replaced by a hollow circle"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
10	"1969-08-05"	"CHI"	"back ."	"male"	"*CHI: back . %pho: bk %mod: bk %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
11	"1969-08-05"	"CHI"	"ball ."	"male"	"*CHI: ball . %pho: b %mod: bl %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
12	"1969-08-05"	"CHI"	"banana ."	"male"	"*CHI: banana . %pho: ban %mod: bnan %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
13	"1969-08-05"	"CHI"	"bath ."	"male"	"*CHI: bath . %pho: bat %mod: ba %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
14	"1969-08-05"	"CHI"	"bead ."	"male"	"*CHI: bead . %pho: bit %mod: bid %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
15	"1969-08-05"	"CHI"	"bead ."	"male"	"*CHI: bead . %pho: bid %mod: bid %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
16	"1969-08-05"	"CHI"	"beetle ."	"male"	"*CHI: beetle . %pho: biu %mod: bitl %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
17	"1969-08-05"	"CHI"	"bell ."	"male"	"*CHI: bell . %pho: b %mod: bl %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
18	"1969-08-05"	"CHI"	"better ."	"male"	"*CHI: better . %pho: bd %mod: bt %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
19	"1969-08-05"	"CHI"	"bird ."	"male"	"*CHI: bird . %pho: bibip %mod: bd %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
20	"1969-08-05"	"CHI"	"biscuit ."	"male"	"*CHI: biscuit . %pho: bii %mod: biskt %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
21	"1969-08-05"	"CHI"	"biscuit ."	"male"	"*CHI: biscuit . %pho: biik %mod: biskit %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
22	"1969-08-05"	"CHI"	"bit ."	"male"	"*CHI: bit . %pho: bit %mod: bit %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
23	"1969-08-05"	"CHI"	"black ."	"male"	"*CHI: black . %pho: bk %mod: blk %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
24	"1969-08-05"	"CHI"	"blow ."	"male"	"*CHI: blow . %pho: bu %mod: blu %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
25	"1969-08-05"	"CHI"	"blue ."	"male"	"*CHI: blue . %pho: bu %mod: blu %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
26	"1969-08-05"	"CHI"	"bolt ."	"male"	"*CHI: bolt . %pho: bt %mod: bult %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
27	"1969-08-05"	"CHI"	"book ."	"male"	"*CHI: book . %pho: buk %mod: buk %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
28	"1969-08-05"	"CHI"	"bottle ."	"male"	"*CHI: bottle . %pho: bu %mod: btl %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
29	"1969-08-05"	"CHI"	"bottom ."	"male"	"*CHI: bottom . %pho: bdin %mod: btm %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
30	"1969-08-05"	"CHI"	"boy ."	"male"	"*CHI: boy . %pho: bi %mod: bi %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
31	"1969-08-05"	"CHI"	"brief-case ."	"male"	"*CHI: brief-case . %pho: bikkeik %mod: brifkeis %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	2	"EngUK"	"Smith"
32	"1969-08-05"	"CHI"	"broken ."	"male"	"*CHI: broken . %pho: buu %mod: brukn %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
33	"1969-08-05"	"CHI"	"brush ."	"male"	"*CHI: brush . %pho: bt %mod: br %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
34	"1969-08-05"	"CHI"	"bump ."	"male"	"*CHI: bump . %pho: bp %mod: bmp %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
35	"1969-08-05"	"CHI"	"burn ."	"male"	"*CHI: burn . %pho: bn %mod: bn %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
36	"1969-08-05"	"CHI"	"burp ."	"male"	"*CHI: burp . %pho: bp %mod: bp %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
37	"1969-08-05"	"CHI"	"bus ."	"male"	"*CHI: bus . %pho: bt %mod: bs %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
38	"1969-08-05"	"CHI"	"butterfly ."	"male"	"*CHI: butterfly . %pho: bdwai %mod: btflai %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
39	"1969-08-05"	"CHI"	"cake ."	"male"	"*CHI: cake . %pho: ek %mod: keik %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
40	"1969-08-05"	"CHI"	"caravan ."	"male"	"*CHI: caravan . %pho: wwn %mod: krvn %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
41	"1969-08-05"	"CHI"	"caravan ."	"male"	"*CHI: caravan . %pho: wvn %mod: krvn %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
42	"1969-08-05"	"CHI"	"carpet ."	"male"	"*CHI: carpet . %pho: abi %mod: kapit %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
43	"1969-08-05"	"CHI"	"cat ."	"male"	"*CHI: cat . %pho: miau %mod: kt %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
44	"1969-08-05"	"CHI"	"chair ."	"male"	"*CHI: chair . %pho: d %mod: %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
45	"1969-08-05"	"CHI"	"chocolate ."	"male"	"*CHI: chocolate . %pho: i %mod: klit %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
46	"1969-08-05"	"CHI"	"chocolate ."	"male"	"*CHI: chocolate . %pho: ki %mod: klit %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
47	"1969-08-05"	"CHI"	"church ."	"male"	"*CHI: church . %pho: dt %mod: %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
48	"1969-08-05"	"CHI"	"clean ."	"male"	"*CHI: clean . %pho: in %mod: klin %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
49	"1969-08-05"	"CHI"	"cloth ."	"male"	"*CHI: cloth . %pho: k %mod: kl %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
50	"1969-08-05"	"CHI"	"coach ."	"male"	"*CHI: coach . %pho: uk %mod: ku %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
51	"1969-08-05"	"CHI"	"cock ."	"male"	"*CHI: cock . %pho: k %mod: kk %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
52	"1969-08-05"	"CHI"	"come ."	"male"	"*CHI: come . %pho: m %mod: km %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
53	"1969-08-05"	"CHI"	"come out ."	"male"	"*CHI: come out . %pho: maut %mod: kmaut %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	2	"EngUK"	"Smith"
54	"1969-08-05"	"CHI"	"corner ."	"male"	"*CHI: corner . %pho: n %mod: kn %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
55	"1969-08-05"	"CHI"	"corridor ."	"male"	"*CHI: corridor . %pho: id %mod: krid %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
56	"1969-08-05"	"CHI"	"cream ."	"male"	"*CHI: cream . %pho: im %mod: krim %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
57	"1969-08-05"	"CHI"	"crib ."	"male"	"*CHI: crib . %pho: ib %mod: krib %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
58	"1969-08-05"	"CHI"	"crumb ."	"male"	"*CHI: crumb . %pho: m %mod: krm %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
59	"1969-08-05"	"CHI"	"crying ."	"male"	"*CHI: crying . %pho: aiin %mod: kraii %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
60	"1969-08-05"	"CHI"	"cupboard ."	"male"	"*CHI: cupboard . %pho: b %mod: kbd %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
61	"1969-08-05"	"CHI"	"curtain ."	"male"	"*CHI: curtain . %pho: n %mod: ktn %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
62	"1969-08-05"	"CHI"	"Daddy ."	"male"	"*CHI: Daddy . %pho: ddi %mod: ddi %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
63	"1969-08-05"	"CHI"	"dark ."	"male"	"*CHI: dark . %pho: ak %mod: dak %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
64	"1969-08-05"	"CHI"	"ding-dong ."	"male"	"*CHI: ding-dong . %pho: i %mod: did %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	2	"EngUK"	"Smith"
65	"1969-08-05"	"CHI"	"dog ."	"male"	"*CHI: dog . %pho: wowo %mod: d %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
66	"1969-08-05"	"CHI"	"door ."	"male"	"*CHI: door . %pho: d %mod: d %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
67	"1969-08-05"	"CHI"	"drink ."	"male"	"*CHI: drink . %pho: ik %mod: drik %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
68	"1969-08-05"	"CHI"	"driving ."	"male"	"*CHI: driving . %pho: waibin %mod: draivi %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
69	"1969-08-05"	"CHI"	"drum ."	"male"	"*CHI: drum . %pho: dm %mod: drm %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
70	"1969-08-05"	"CHI"	"dry ."	"male"	"*CHI: dry . %pho: dai %mod: drai %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
71	"1969-08-05"	"CHI"	"duck ."	"male"	"*CHI: duck . %pho: k %mod: dk %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
72	"1969-08-05"	"CHI"	"elbow ."	"male"	"*CHI: elbow . %pho: bu %mod: lbu %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
73	"1969-08-05"	"CHI"	"empty ."	"male"	"*CHI: empty . %pho: bi %mod: mpti %xstage: 1 %com: This form had the meaning 'cup'."	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
74	"1969-08-05"	"CHI"	"escape ."	"male"	"*CHI: escape . %pho: ep %mod: iskeip %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
75	"1969-08-05"	"CHI"	"eye ."	"male"	"*CHI: eye . %pho: ai %mod: ai %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
76	"1969-08-05"	"CHI"	"feet ."	"male"	"*CHI: feet . %pho: wit %mod: fit %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
77	"1969-08-05"	"CHI"	"finger ."	"male"	"*CHI: finger . %pho: wi %mod: fi %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
78	"1969-08-05"	"CHI"	"fire ."	"male"	"*CHI: fire . %pho: w %mod: fai %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
79	"1969-08-05"	"CHI"	"flower ."	"male"	"*CHI: flower . %pho: ww %mod: flu %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
80	"1969-08-05"	"CHI"	"follow ."	"male"	"*CHI: follow . %pho: wwu %mod: flu %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
81	"1969-08-05"	"CHI"	"foot ."	"male"	"*CHI: foot . %pho: wut %mod: fut %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
82	"1969-08-05"	"CHI"	"fork ."	"male"	"*CHI: fork . %pho: wk %mod: fk %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
83	"1969-08-05"	"CHI"	"glasses ."	"male"	"*CHI: glasses . %pho: ai %mod: lasz %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
84	"1969-08-05"	"CHI"	"good ."	"male"	"*CHI: good . %pho: u %mod: ud %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
85	"1969-08-05"	"CHI"	"Granna ."	"male"	"*CHI: Granna . %pho: lla %mod: rna %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
86	"1969-08-05"	"CHI"	"grape ."	"male"	"*CHI: grape . %pho: eip %mod: reip %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
87	"1969-08-05"	"CHI"	"greedy ."	"male"	"*CHI: greedy . %pho: idi %mod: ridi %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
88	"1969-08-05"	"CHI"	"hair ."	"male"	"*CHI: hair . %pho: %mod: h %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
89	"1969-08-05"	"CHI"	"hammer ."	"male"	"*CHI: hammer . %pho: m %mod: hm %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
90	"1969-08-05"	"CHI"	"hand ."	"male"	"*CHI: hand . %pho: n %mod: hnd %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
91	"1969-08-05"	"CHI"	"handle ."	"male"	"*CHI: handle . %pho: u %mod: hndl %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
92	"1969-08-05"	"CHI"	"hard ."	"male"	"*CHI: hard . %pho: at %mod: had %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
93	"1969-08-05"	"CHI"	"head ."	"male"	"*CHI: head . %pho: d %mod: hd %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
94	"1969-08-05"	"CHI"	"hello ."	"male"	"*CHI: hello . %pho: lu %mod: hlu %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
95	"1969-08-05"	"CHI"	"home ."	"male"	"*CHI: home . %pho: um %mod: hum %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
96	"1969-08-05"	"CHI"	"hot ."	"male"	"*CHI: hot . %pho: t %mod: ht %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
97	"1969-08-05"	"CHI"	"house ."	"male"	"*CHI: house . %pho: aut %mod: haus %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
98	"1969-08-05"	"CHI"	"hurt ."	"male"	"*CHI: hurt . %pho: t %mod: ht %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
99	"1969-08-05"	"CHI"	"jam ."	"male"	"*CHI: jam . %pho: dm %mod: m %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
100	"1969-08-05"	"CHI"	"John ."	"male"	"*CHI: John . %pho: dn %mod: n %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
101	"1969-08-05"	"CHI"	"juice ."	"male"	"*CHI: juice . %pho: dut %mod: us %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
102	"1969-08-05"	"CHI"	"key ."	"male"	"*CHI: key . %pho: i %mod: ki %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
103	"1969-08-05"	"CHI"	"kiss ."	"male"	"*CHI: kiss . %pho: ik %mod: kis %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
104	"1969-08-05"	"CHI"	"kitchen ."	"male"	"*CHI: kitchen . %pho: in %mod: kin %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
105	"1969-08-05"	"CHI"	"knee ."	"male"	"*CHI: knee . %pho: ni %mod: ni %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
106	"1969-08-05"	"CHI"	"knife ."	"male"	"*CHI: knife . %pho: maip %mod: naif %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
107	"1969-08-05"	"CHI"	"ladder ."	"male"	"*CHI: ladder . %pho: dd %mod: ld %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
108	"1969-08-05"	"CHI"	"lady ."	"male"	"*CHI: lady . %pho: dedi %mod: leidi %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
109	"1969-08-05"	"CHI"	"ladybird ."	"male"	"*CHI: ladybird . %pho: didibt %mod: leidibd %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
110	"1969-08-05"	"CHI"	"lash ."	"male"	"*CHI: lash . %pho: dt %mod: l %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
111	"1969-08-05"	"CHI"	"later ."	"male"	"*CHI: later . %pho: ded %mod: leit %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
112	"1969-08-05"	"CHI"	"mower ."	"male"	"*CHI: mower . %pho: mm %mod: lnmu %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
113	"1969-08-05"	"CHI"	"lazy ."	"male"	"*CHI: lazy . %pho: dedi %mod: leizi %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
114	"1969-08-05"	"CHI"	"leg ."	"male"	"*CHI: leg . %pho: k %mod: l %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
115	"1969-08-05"	"CHI"	"Lego ."	"male"	"*CHI: Lego . %pho: u %mod: lu %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
116	"1969-08-05"	"CHI"	"letter ."	"male"	"*CHI: letter . %pho: dd %mod: lt %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
117	"1969-08-05"	"CHI"	"lie ."	"male"	"*CHI: lie . %pho: daidaun %mod: laidaun %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
118	"1969-08-05"	"CHI"	"light ."	"male"	"*CHI: light . %pho: dait %mod: lait %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
119	"1969-08-05"	"CHI"	"like ."	"male"	"*CHI: like . %pho: aik %mod: laik %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
120	"1969-08-05"	"CHI"	"little ."	"male"	"*CHI: little . %pho: didi %mod: litl %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
121	"1969-08-05"	"CHI"	"lock ."	"male"	"*CHI: lock . %pho: k %mod: lk %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
122	"1969-08-05"	"CHI"	"lolly ."	"male"	"*CHI: lolly . %pho: li %mod: llipp %xstage: 1"	" CHI Amahl Target_Child "	"2;2.2"	"2"	""	" 05-AUG-1969 "	1	"EngUK"	"Smith"
